Frame,Chain,Mg,Sod,Total
694,2,0,0
695,1,0,2
695,2,0,0
696,1,0,2
696,2,0,1
697,1,0,2
697,2,0,0
698,1,0,3
698,2,0,0
699,1,0,2
699,2,0,1
700,1,0,2
700,2,0,0
701,1,0,2
701,2,0,0
702,1,0,3
702,2,0,0
703,1,0,1
703,2,0,0
704,1,0,1
704,2,0,0
705,1,0,1
705,2,0,0
706,1,0,0
706,2,0,0
707,1,0,0
707,2,0,0
708,1,0,0
708,2,0,0
709,1,0,0
709,2,0,0
710,1,0,1
710,2,0,0
711,1,0,1
711,2,0,1
712,1,0,1
712,2,0,1
713,1,0,0
713,2,0,1
714,1,0,0
714,2,0,1
715,1,0,1
715,2,0,0
716,1,0,1
716,2,0,1
717,1,0,0
717,2,0,0
718,1,0,1
718,2,0,1
719,1,0,0
719,2,0,0
720,1,0,0
720,2,0,0
721,1,0,1
721,2,0,0
722,1,0,0
722,2,0,0
723,1,0,1
723,2,0,0
724,1,0,0
724,2,0,0
725,1,0,0
725,2,0,0
726,1,0,0
726,2,0,0
727,1,0,0
727,2,0,0
728,1,0,1
728,2,0,1
729,1,0,0
729,2,0,0
730,1,0,0
730,2,0,0
731,1,0,0
731,2,0,0
732,1,0,1
732,2,0,0
733,1,0,0
733,2,0,0
734,1,0,1
734,2,0,0
735,1,0,1
735,2,0,0
736,1,0,0
736,2,0,0
737,1,0,0
737,2,0,1
738,1,0,1
738,2,0,0
739,1,0,0
739,2,0,0
740,1,0,0
740,2,0,1
741,1,0,0
741,2,0,1
742,1,0,0
742,2,0,0
743,1,0,1
743,2,0,0
744,1,0,1
744,2,0,0
745,1,0,0
745,2,0,1
746,1,0,0
746,2,0,0
747,1,0,1
747,2,0,0
748,1,0,0
748,2,0,0
749,1,0,1
749,2,0,0
750,1,0,0
750,2,0,1
751,1,0,0
751,2,0,0
752,1,0,1
752,2,0,0
753,1,0,1
753,2,0,0
754,1,0,1
754,2,0,0
755,1,0,1
755,2,0,0
756,1,0,1
756,2,0,3
757,1,0,0
757,2,0,0
758,1,0,1
758,2,0,0
759,1,0,0
759,2,0,0
760,1,0,0
760,2,0,0
761,1,0,0
761,2,0,0
762,1,0,0
762,2,0,0
763,1,0,0
763,2,0,0
764,1,0,0
764,2,0,0
765,1,0,0
765,2,0,0
766,1,0,2
766,2,0,0
767,1,0,1
767,2,0,0
768,1,0,0
768,2,0,1
769,1,0,1
769,2,0,1
770,1,0,0
770,2,0,0
771,1,0,0
771,2,0,0
772,1,0,0
772,2,0,0
773,1,0,0
773,2,0,0
774,1,0,0
774,2,0,0
775,1,0,0
775,2,0,0
776,1,0,0
776,2,0,0
777,1,0,0
777,2,0,0
778,1,0,0
778,2,0,0
779,1,0,0
779,2,0,0
780,1,0,1
780,2,0,0
781,1,0,2
781,2,0,0
782,1,0,1
782,2,0,0
783,1,0,1
783,2,0,1
784,1,0,0
784,2,0,0
785,1,0,1
785,2,0,0
786,1,0,0
786,2,0,0
787,1,0,0
787,2,0,0
788,1,0,0
788,2,0,0
789,1,0,0
789,2,0,1
790,1,0,0
790,2,0,1
791,1,0,1
791,2,0,0
792,1,0,2
792,2,0,0
793,1,0,1
793,2,0,0
794,1,0,0
794,2,0,0
795,1,0,1
795,2,0,1
796,1,0,0
796,2,0,1
797,1,0,0
797,2,0,1
798,1,0,0
798,2,0,0
799,1,0,1
799,2,0,0
800,1,0,2
800,2,0,0
801,1,0,1
801,2,0,0
802,1,0,0
802,2,0,0
803,1,0,0
803,2,0,0
804,1,0,1
804,2,0,0
805,1,0,2
805,2,0,0
806,1,0,0
806,2,0,0
807,1,0,1
807,2,0,0
808,1,0,1
808,2,0,0
809,1,0,0
809,2,0,0
810,1,0,0
810,2,0,1
811,1,0,0
811,2,0,0
812,1,0,0
812,2,0,0
813,1,0,2
813,2,0,0
814,1,0,0
814,2,0,0
815,1,0,0
815,2,0,0
816,1,0,0
816,2,0,0
817,1,0,0
817,2,0,0
818,1,0,0
818,2,0,0
819,1,0,0
819,2,0,0
820,1,0,0
820,2,0,1
821,1,0,0
821,2,0,0
822,1,0,0
822,2,0,1
823,1,0,1
823,2,0,0
824,1,0,0
824,2,0,1
825,1,0,2
825,2,0,0
826,1,0,0
826,2,0,0
827,1,0,0
827,2,0,0
828,1,0,1
828,2,0,0
829,1,0,0
829,2,0,0
830,1,0,1
830,2,0,0
831,1,0,1
831,2,0,0
832,1,0,1
832,2,0,0
833,1,0,0
833,2,0,1
834,1,0,0
834,2,0,0
835,1,0,0
835,2,0,0
836,1,0,1
836,2,0,0
837,1,0,0
837,2,0,0
838,1,0,0
838,2,0,0
839,1,0,0
839,2,0,0
840,1,0,0
840,2,0,0
841,1,0,0
841,2,0,0
842,1,0,0
842,2,0,1
843,1,0,0
843,2,0,1
844,1,0,0
844,2,0,0
845,1,0,0
845,2,0,0
846,1,0,2
846,2,0,1
847,1,0,0
847,2,0,0
848,1,0,0
848,2,0,1
849,1,0,1
849,2,0,0
850,1,0,2
850,2,0,0
851,1,0,0
851,2,0,2
852,1,0,1
852,2,0,0
853,1,0,1
853,2,0,0
854,1,0,0
854,2,0,0
855,1,0,1
855,2,0,0
856,1,0,1
856,2,0,0
857,1,0,1
857,2,0,0
858,1,0,0
858,2,0,0
859,1,0,1
859,2,0,0
860,1,0,0
860,2,0,1
861,1,0,1
861,2,0,0
862,1,0,0
862,2,0,3
863,1,0,0
863,2,0,0
864,1,0,0
864,2,0,1
865,1,0,0
865,2,0,0
866,1,0,0
866,2,0,1
867,1,0,0
867,2,0,1
868,1,0,0
868,2,0,0
869,1,0,0
869,2,0,0
870,1,0,0
870,2,0,0
871,1,0,0
871,2,0,0
872,1,0,0
